Confirmed list of securities to be auctioned in A 2024082 to be held on May 03 2024.

Sr No,Symbol,Series,Total Qty
133,MGL,EQ,530
134,MINDACORP,EQ,1
135,MINDSPACE,RR,1
136,MOTHERSON,EQ,358
137,MRF,EQ,2
138,MUFIN,EQ,196
139,MUTHOOTMF,EQ,150
140,NBCC,EQ,75
141,NEOGEN,EQ,5
142,NETWEB,EQ,213
143,NEWGEN,EQ,101
144,NEXTMEDIA,EQ,48
145,NHPC,EQ,600
146,NITIRAJ,EQ,104
147,NMDC,EQ,28069
148,NRBBEARING,EQ,1
149,NSLNISP,EQ,500
150,NTPC,EQ,7
151,OWAIS,SM,6400
152,PATINTLOG,EQ,15
153,PAYTM,EQ,7697
154,PDMJEPAPER,EQ,328
155,PEARLPOLY,EQ,15694
156,PEL,EQ,2
157,PERSISTENT,EQ,112
158,PFC,EQ,215
159,PGEL,EQ,2
160,PHOENIXLTD,EQ,17125
161,PIDILITIND,EQ,1627
162,PNB,EQ,10
163,PODDARMENT,EQ,1
164,POLICYBZR,EQ,438
165,POLYCAB,EQ,1
166,POWERGRID,EQ,13031
167,PRATHAM,SM,1600
168,PREMIERPOL,EQ,1
169,PRESTIGE,EQ,508
170,PVRINOX,EQ,3860
171,RAINBOW,EQ,500
172,RAYMOND,EQ,6
173,RBLBANK,EQ,420
174,RECLTD,EQ,600
175,REPL,EQ,5
176,RITES,EQ,11
177,RKEC,EQ,216
178,ROUTE,EQ,1
179,RPOWER,EQ,1037
180,RPSGVENT,EQ,2
181,RRKABEL,EQ,1
182,RUCHIRA,EQ,2
183,RUSTOMJEE,EQ,3
184,SADBHIN,EQ,15
185,SAIL,EQ,2150
186,SANDHAR,EQ,50
187,SAREGAMA,EQ,210
188,SBFC,EQ,1
189,SBILIFE,EQ,2
190,SBIN,EQ,525
191,SCHAND,EQ,1
192,SCML,SM,12000
193,SETFNN50,EQ,68
194,SHRIRAMFIN,EQ,3998
195,SIGIND,EQ,1
196,SILVERADD,EQ,18
197,SJVN,EQ,2
198,SKMEGGPROD,EQ,450
199,SMSPHARMA,EQ,1
200,SOMANYCERA,EQ,1
201,SOUTHBANK,EQ,20
202,SOUTHWEST,EQ,300
203,SPARC,EQ,26
204,SUNDARAM,EQ,1
205,SUNDARMFIN,EQ,161
206,SUNDARMHLD,EQ,100
207,SUNDRMFAST,EQ,133
208,SUPRIYA,EQ,2
209,SURYAROSNI,EQ,500
210,SWELECTES,EQ,100
211,SWSOLAR,EQ,100
212,SYNGENE,EQ,12
213,TATACOMM,EQ,1
214,TATAMOTORS,EQ,78
215,TATAPOWER,EQ,15
216,TATASTEEL,EQ,1
217,TCL,SM,32000
218,TCPLPACK,EQ,1046
219,TCS,EQ,175
220,TGBHOTELS,EQ,76
221,TIMETECHNO,EQ,50
222,TIMKEN,EQ,1
223,TITAN,EQ,1006
224,TORNTPHARM,EQ,5
225,TORNTPOWER,EQ,413
226,TREL,EQ,5
227,TRENT,EQ,5
228,TV18BRDCST,EQ,2
229,TVSELECT,EQ,1182
230,UBL,EQ,25
231,UCOBANK,EQ,200
232,UJJIVANSFB,EQ,50
233,UNIVASTU,EQ,22
234,URAVI,EQ,150
235,USHAMART,EQ,4
236,UTINIFTETF,EQ,4
237,VARROC,EQ,2
238,VENUSPIPES,EQ,250
239,VOLTAS,EQ,22
240,VSTL,EQ,30
241,VSTTILLERS,EQ,65
242,WELCORP,EQ,1
243,YUKEN,EQ,50
244,ZEEL,EQ,18747
245,ZYDUSLIFE,EQ,1
