Confirmed list of securities to be auctioned in A 2024147 to be held on Aug 07 2024.

Sr No,Symbol,Series,Total Qty
145,NIPPOBATRY,EQ,1
146,NOVAAGRI,EQ,1000
147,NYKAA,EQ,11
148,ONEPOINT,EQ,250
149,ORIENTELEC,EQ,9
150,PAKKA,EQ,1200
151,PCBL,EQ,480
152,PETRONET,EQ,2
153,PGEL,EQ,50
154,PIIND,EQ,57
155,PLASTIBLEN,EQ,100
156,PLATIND,EQ,2
157,PNBHOUSING,EQ,2
158,POCL,EQ,150
159,PPL,EQ,20
160,PPLPHARMA,EQ,133
161,PREMIERPOL,EQ,1
162,PRIVISCL,EQ,1
163,PROV,SM,160
164,REFEX,EQ,500
165,RELAXO,EQ,1
166,RELIANCE,EQ,4
167,RKFORGE,EQ,9
168,ROML,EQ,59
169,ROUTE,EQ,10
170,RPPINFRA,EQ,234
171,RUBYMILLS,EQ,1
172,RUPA,EQ,59
173,RVNL,EQ,10
174,SADHNANIQ,EQ,600
175,SALZERELEC,EQ,50
176,SBIN,EQ,4
177,SELAN,EQ,11
178,SELMC,EQ,232
179,SHAH,EQ,1594
180,SHRIRAMFIN,EQ,1
181,SILVERBEES,EQ,6535772
182,SJVN,EQ,40
183,SPAL,EQ,10774
184,SPCENET,EQ,250
185,STARCEMENT,EQ,1
186,STEELCAS,EQ,1
187,SUNPHARMA,EQ,89
188,SUVENPHAR,EQ,1
189,SUZLON,EQ,2193
190,SVLL,EQ,40
191,SYNGENE,EQ,100
192,TATACONSUM,EQ,210
193,TATAPOWER,EQ,86
194,TCI,EQ,500
195,TEMBO,EQ,2
196,TI,EQ,2
197,TIRUMALCHM,EQ,100
198,TITAN,EQ,25
199,TOUCHWOOD,EQ,36
200,TRENT,EQ,11
201,TRIVENI,EQ,31
202,TRU,EQ,11
203,TV18BRDCST,EQ,6
204,UDS,EQ,1000
205,UFLEX,EQ,3
206,UJJIVANSFB,EQ,100
207,USHAMART,EQ,171
208,VAISHALI,EQ,25
209,VASWANI,EQ,356
210,XCHANGING,EQ,102
211,YESBANK,EQ,100
212,ZAGGLE,EQ,498
