Confirmed list of securities to be auctioned in A 2024090 to be held on May 15 2024.

Sr No,Symbol,Series,Total Qty
139,SAIL,EQ,150
140,SALASAR,EQ,5576
141,SALZERELEC,EQ,580
142,SANDUMA,EQ,164
143,SARLAPOLY,EQ,201
144,SBGLP,EQ,81
145,SBIN,EQ,1
146,SCILAL,EQ,9573
147,SELAN,EQ,5
148,SETF10GILT,EQ,14
149,SHAKTIPUMP,EQ,190
150,SIEMENS,EQ,27
151,SINCLAIR,EQ,3
152,SINDHUTRAD,EQ,3547
153,SOUTHBANK,EQ,50
154,STARHEALTH,EQ,177
155,STEELXIND,EQ,1000
156,SUBROS,EQ,254
157,SULA,EQ,3
158,SUNCLAY,EQ,10
159,SUULD,EQ,16
160,SWANENERGY,EQ,1139
161,SWELECTES,EQ,247
162,SWSOLAR,EQ,1243
163,SYNCOMF,EQ,424
164,TARC,EQ,782
165,TATASTEEL,EQ,1200
166,TCIEXP,EQ,15
167,TCPLPACK,EQ,5
168,TEXINFRA,EQ,100
169,TFCILTD,EQ,1
170,THYROCARE,EQ,1
171,TIDEWATER,EQ,5
172,TIPSFILMS,EQ,25
173,TITAGARH,EQ,1000
174,TOUCHWOOD,EQ,44
175,TRUST,SM,2400
176,UCOBANK,EQ,10
177,UDAICEMENT,EQ,6901
178,UNIVCABLES,EQ,3
179,UPL,EQ,400
180,URJA,EQ,777
181,UTKARSHBNK,EQ,40
182,VADILALIND,EQ,3
183,VARDMNPOLY,EQ,64
184,VBL,EQ,124
185,WALCHANNAG,EQ,1119
