Confirmed list of securities to be auctioned in A 2024104 to be held on Jun 05 2024.

Sr No,Symbol,Series,Total Qty
221,TATACOMM,EQ,750
222,TATAMOTORS,EQ,53
223,TATAPOWER,EQ,1517
224,TEXINFRA,EQ,250
225,TGL,SM,2400
226,THEINVEST,EQ,23
227,THERMAX,EQ,100
228,TI,EQ,414
229,TITAGARH,EQ,25
230,TITAN,EQ,9
231,TORNTPHARM,EQ,1
232,TRU,EQ,3
233,UCOBANK,EQ,500
234,UJJIVANSFB,EQ,113
235,UNIONBANK,EQ,3
236,UPL,EQ,76
237,VENUSREM,EQ,6
238,VIKASECO,EQ,26137
239,WALCHANNAG,EQ,1000
240,WELCORP,EQ,27
241,WELENT,EQ,200
242,WINDLAS,EQ,1
243,WINDMACHIN,EQ,470
244,WSTCSTPAPR,EQ,100
245,YESBANK,EQ,5
246,ZAGGLE,EQ,602
247,ZENITHEXPO,EQ,10
248,ZOMATO,EQ,944
