Confirmed list of securities to be auctioned in A 2024127 to be held on Jul 09 2024.

Sr No,Symbol,Series,Total Qty
230,RKEC,EQ,1000
231,ROUTE,EQ,10
232,RPOWER,EQ,2663
233,RTNPOWER,EQ,5000
234,RUSHIL,EQ,100
235,RVHL,EQ,10
236,RVNL,EQ,4596
237,SANDUMA,EQ,10
238,SAREGAMA,EQ,500
239,SBIETFPB,EQ,1
240,SBIN,EQ,382
241,SDL26BEES,EQ,16
242,SENCO,EQ,1
243,SEQUENT,EQ,1
244,SERVOTECH,EQ,857
245,SFL,EQ,16
246,SHAH,EQ,2352
247,SHAILY,EQ,25
248,SHREECEM,EQ,3
249,SHREYANIND,EQ,9721
250,SHREYAS,EQ,4
251,SHRIRAMFIN,EQ,77
252,SIRCA,EQ,45
253,SIS,EQ,1
254,SKIPPER,EQ,283
255,SKMEGGPROD,EQ,1
256,SMSPHARMA,EQ,1
257,SOBHA,EQ,67
258,SOLARAPP,E1,68
259,SOUTHWEST,EQ,309
260,SPCENET,EQ,2702
261,SPIC,EQ,400
262,SRF,EQ,10
263,SRHHYPOLTD,EQ,2
264,STARCEMENT,EQ,750
265,STARTECK,EQ,11
266,STOVEKRAFT,EQ,118
267,SUNDARMHLD,EQ,9
268,SUNPHARMA,EQ,77
269,SUNTECK,EQ,380
270,SUVEN,EQ,4349
271,SUZLON,EQ,97
272,SVLL,EQ,7
273,SWANENERGY,EQ,6597
274,TARC,EQ,1
275,TATACOMM,EQ,1
276,TATACONSUM,EQ,6
277,TATAMOTORS,EQ,82
278,TATASTEEL,EQ,1
279,TCS,EQ,33
280,TDPOWERSYS,EQ,1
281,TECHM,EQ,5
282,TEXRAIL,EQ,3005
283,TFCILTD,EQ,200
284,THEINVEST,EQ,10
285,THEMISMED,EQ,100
286,THERMAX,EQ,3
287,TIDEWATER,EQ,10
288,TIINDIA,EQ,508
289,TIMKEN,EQ,60
290,TITAN,EQ,7
291,TREL,EQ,3
292,TV18BRDCST,EQ,15000
293,TVSMOTOR,EQ,62
294,TVTODAY,EQ,660
295,UBL,EQ,1
296,UJJIVANSFB,EQ,6
297,VERTOZ,EQ,3613
298,VINEETLAB,EQ,1
299,VIPCLOTHNG,EQ,60
300,WABAG,EQ,5
301,WALCHANNAG,EQ,1006
302,WESTLIFE,EQ,2
303,WINDMACHIN,EQ,802
304,WIPRO,EQ,215
305,ZOMATO,EQ,2
