KANDARP DG SMART BPO LTD      ,KANDARP   ,SM,N,0000040.05,0000040.05,0000040.05,0000039.00,0000039.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000039.00
KANORIA CHEMICALS & INDUS     ,KANORICHEM,EQ,N,0000122.69,0000123.49,0000134.78,0000123.49,0000126.98,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000127.23
KANPUR PLASTIPACK LIMITED     ,KANPRPLA  ,EQ,N,0000122.97,0000123.99,0000127.58,0000122.42,0000124.87,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000124.05
KANSAI NEROLAC PAINTS LTD     ,KANSAINER ,EQ,N,0000297.95,0000299.80,0000300.35,0000295.70,0000297.55,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000297.00
KAPSTON SERVICES LIMITED      ,KAPSTON   ,BE,G,0000214.95,0000214.95,0000216.00,0000214.95,0000216.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000216.00
KARMA ENERGY LIMITED          ,KARMAENG  ,BE,N,0000086.10,0000086.30,0000086.30,0000084.00,0000084.32,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000084.98
KARNATAKA BANK LIMITED        ,KTKBANK   ,EQ,N,0000223.80,0000224.40,0000226.00,0000223.91,0000225.49,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000225.90
KARNIKA INDUSTRIES LTD        ,KARNIKA   ,SM,N,0000258.20,0000258.00,0000258.00,0000255.95,0000256.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000256.00
KARUR VYSYA BANK LTD          ,KARURVYSYA,EQ,N,0000225.96,0000228.40,0000228.40,0000222.22,0000222.92,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000222.78
KATARIA INDUSTRIES LTD        ,KATARIA   ,SM,N,0000184.20,0000184.20,0000184.60,0000176.10,0000177.95,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000176.70
KAUSHALYA INFRA DEV LTD.      ,KAUSHALYA ,BE,G,0000966.95,0000986.25,0000986.25,0000986.25,0000986.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000986.25
KAUSHALYA LOGISTICS LTD       ,KLL       ,SM,N,0000143.10,0000138.20,0000142.00,0000138.00,0000139.30,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000139.10
KAVERI SEED CO. LTD.          ,KSCL      ,EQ,N,0001050.25,0001078.00,0001078.00,0001040.00,0001058.20,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001063.00
KAVVERI TEL. LTD.             ,KAVVERITEL,BE,G,0000034.30,0000034.98,0000034.98,0000034.98,0000034.98,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000034.98
KAY CEE ENERGY & INFRA L      ,KCEIL     ,ST,N,0000281.10,0000295.15,0000295.15,0000295.15,0000295.15,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000295.15
KAYA LIMITED                  ,KAYA      ,BE,N,0000517.80,0000523.95,0000535.00,0000516.35,0000527.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000520.00
KAYNES TECHNOLOGY IND LTD     ,KAYNES    ,EQ,N,0004995.50,0005027.60,0005040.00,0004860.00,0004881.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0004880.00
KBC GLOBAL LIMITED            ,KBCGLOBAL ,BE,N,0000001.69,0000001.68,0000001.72,0000001.68,0000001.70,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000001.71
KCK INDUSTRIES LTD            ,KCK       ,SM,N,0000254.45,0000241.75,0000241.75,0000241.75,0000241.75,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000241.75
KCP LTD                       ,KCP       ,EQ,N,0000236.16,0000236.40,0000239.29,0000228.00,0000229.73,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000231.00
KCP SUGAR IND CORP LTD.       ,KCPSUGIND ,EQ,N,0000051.60,0000052.34,0000055.05,0000051.76,0000054.18,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000054.75
KDDL LIMITED                  ,KDDL      ,EQ,N,0003253.85,0003285.00,0003294.70,0003126.75,0003166.85,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0003155.00
KEC INTL. LIMITED             ,KEC       ,EQ,N,0000864.10,0000862.00,0000871.00,0000854.80,0000868.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000869.00
KEI INDUSTRIES LTD.           ,KEI       ,EQ,N,0004546.20,0004569.90,0004594.95,0004505.55,0004544.15,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0004544.85
KELLTON TECH SOL LTD          ,KELLTONTEC,EQ,N,0000163.32,0000163.00,0000167.00,0000161.00,0000161.97,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000162.25
KERNEX MICROSYS(I) LTD        ,KERNEX    ,EQ,N,0000956.40,0000922.00,0000954.00,0000908.60,0000908.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000908.60
KESORAM INDUSTRIES LTD        ,KESORAMIND,EQ,N,0000209.74,0000208.10,0000210.22,0000206.03,0000207.03,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000207.00
KEWAL KIRAN CLOTHING LTD      ,KKCL      ,EQ,N,0000622.70,0000625.60,0000630.60,0000616.00,0000617.55,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000618.00
KEYNOTE FIN SERV LTD.         ,KEYFINSERV,EQ,N,0000274.80,0000274.90,0000280.40,0000265.05,0000267.80,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000266.05
KEYSTONE REALTORS LIMITED     ,RUSTOMJEE ,EQ,N,0000762.70,0000762.70,0000790.35,0000757.20,0000768.20,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000771.00
KFIN TECHNOLOGIES LIMITED     ,KFINTECH  ,EQ,N,0001148.00,0001144.05,0001145.65,0001068.00,0001073.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001076.00
KHADIM INDIA LIMITED          ,KHADIM    ,EQ,N,0000357.85,0000357.60,0000363.45,0000356.00,0000360.40,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000361.00
KHAITAN (INDIA)LTD.           ,KHAITANLTD,BE,N,0000109.38,0000103.91,0000113.70,0000103.91,0000108.39,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000111.00
KHAITAN CHEM & FERT LTD       ,KHAICHEM  ,EQ,N,0000096.92,0000098.00,0000099.86,0000088.89,0000089.67,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000089.90
KHANDWALA SECURITIES LTD      ,KHANDSE   ,EQ,N,0000032.31,0000032.21,0000034.90,0000032.11,0000034.58,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000034.02
KHFM HOS FAC MANA SER LTD     ,KHFM      ,SM,N,0000083.95,0000080.00,0000085.50,0000077.00,0000083.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000083.90
KILITCH DRUGS INDIA LTD       ,KILITCH   ,EQ,N,0000342.85,0000346.00,0000346.95,0000336.05,0000338.55,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000336.15
KINGFA SCI & TEC IND LTD.     ,KINGFA    ,EQ,N,0003269.30,0003300.30,0003333.90,0003200.00,0003231.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0003245.00
KIOCL LIMITED                 ,KIOCL     ,EQ,N,0000417.05,0000415.60,0000420.00,0000414.10,0000415.10,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000415.50
KIRI INDUSTRIES LIMITED       ,KIRIINDUS ,EQ,N,0000393.35,0000402.00,0000412.00,0000393.60,0000406.40,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000406.00
KIRLOSKAR BROTHERS LTD        ,KIRLOSBROS,EQ,N,0001810.65,0001815.00,0001819.55,0001750.00,0001760.15,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001769.95
KIRLOSKAR ELECTRIC CO LTD     ,KECL      ,EQ,N,0000206.70,0000206.60,0000212.29,0000206.60,0000207.50,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000208.58
KIRLOSKAR INDUSTRIES LTD      ,KIRLOSIND ,EQ,N,0005781.65,0005817.85,0005858.90,0005760.00,0005776.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0005780.95
KIRLOSKAR OIL ENG LTD         ,KIRLOSENG ,EQ,N,0001310.15,0001315.80,0001321.00,0001290.60,0001311.75,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001308.60
KIRLOSKAR PNEUMATIC COM L     ,KIRLPNU   ,EQ,N,0001258.80,0001265.00,0001268.40,0001247.05,0001255.65,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001260.00
KITEX GARMENTS LTD            ,KITEX     ,EQ,N,0000367.16,0000369.45,0000378.10,0000365.15,0000368.72,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000368.60
KKV AGRO POWERS LTD.          ,KKVAPOW   ,SM,N,0000781.90,0000742.80,0000742.80,0000742.80,0000742.80,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000742.80
KN AGRI RESOURCES LIMITED     ,KNAGRI    ,ST,N,0000255.35,0000250.10,0000254.00,0000244.00,0000244.65,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000244.00
KNR CONSTRU LTD.              ,KNRCON    ,EQ,N,0000339.40,0000342.05,0000343.00,0000334.90,0000335.45,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000335.10
KODY TECHNOLAB LIMITED        ,KODYTECH  ,SM,N,0003656.25,0003656.25,0003660.00,0003530.00,0003540.00,XO  ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0003540.00
KOHINOOR FOODS LIMITED        ,KOHINOOR  ,EQ,N,0000041.39,0000041.99,0000041.99,0000040.85,0000040.94,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000041.20
KOKUYO CAMLIN LIMITED         ,KOKUYOCMLN,EQ,N,0000203.85,0000203.00,0000208.25,0000197.10,0000198.49,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000198.50
KOLTE PATIL DEV. LTD.         ,KOLTEPATIL,EQ,N,0000453.55,0000449.10,0000464.30,0000439.05,0000461.35,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000459.60
KONSTELEC ENGINEERS LTD       ,KONSTELEC ,SM,N,0000208.00,0000222.00,0000226.00,0000203.00,0000205.65,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000209.40
KONTOR SPACE LIMITED          ,KONTOR    ,SM,N,0000193.20,0000193.20,0000200.05,0000188.40,0000192.15,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000193.50
KOPRAN LTD                    ,KOPRAN    ,EQ,N,0000311.95,0000312.05,0000315.55,0000303.50,0000305.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000306.00
KORE DIGITAL LIMITED          ,KDL       ,ST,N,0002418.45,0002400.00,0002400.00,0002297.55,0002360.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0002360.00
KOTAK GOLD ETF                ,GOLD1     ,EQ,N,0000060.87,0000061.61,0000061.61,0000060.75,0000060.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000060.81
KOTAK MAHINDRA BANK LTD       ,KOTAKBANK ,EQ,N,0001803.35,0001796.00,0001805.90,0001785.85,0001791.30,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001787.00
KOTAK NIFTY ETF               ,NIFTY1    ,EQ,N,0000271.29,0000271.29,0000272.50,0000270.01,0000271.74,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000271.29
KOTAK PSU BANK                ,PSUBANK   ,EQ,N,0000699.34,0000699.40,0000701.91,0000693.36,0000696.38,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000696.00
KOTAKMAMC - KOTAKALPHA        ,ALPHA     ,EQ,N,0000057.32,0000057.54,0000057.92,0000057.35,0000057.81,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000057.74
KOTAKMAMC - KOTAKCONS         ,CONS      ,EQ,N,0000121.56,0000123.90,0000123.90,0000120.97,0000121.52,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000122.00
KOTAKMAMC - KOTAKIT           ,IT        ,EQ,N,0000044.31,0000044.50,0000045.33,0000044.28,0000045.09,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000045.30
KOTAKMAMC - KOTAKLIQ          ,LIQUID1   ,EQ,N,0001005.06,0001050.29,0001050.29,0001005.22,0001005.23,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001005.24
KOTAKMAMC - KOTAKLOVOL        ,LOWVOL1   ,EQ,N,0000021.13,0000021.19,0000021.41,0000021.12,0000021.19,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000021.20
KOTAKMAMC - KOTAKMID50        ,MIDCAP    ,EQ,N,0000168.07,0000168.68,0000168.99,0000167.60,0000168.04,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000167.61
KOTAKMAMC - KOTAKMNC          ,MNC       ,EQ,N,0000031.76,0000031.78,0000031.82,0000031.20,0000031.43,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000031.64
KOTAKMAMC - KOTAKSILVE        ,SILVER1   ,EQ,N,0000084.98,0000084.98,0000085.39,0000083.69,0000084.19,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000084.25
KOTAKMAMC - KTKNV20ETF        ,NV20      ,EQ,N,0000161.45,0000162.86,0000163.20,0000161.10,0000162.49,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000163.18
KOTAKMAMC-KOTAKBKETF          ,BANKNIFTY1,EQ,N,0000526.12,0000525.95,0000526.50,0000524.30,0000524.69,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000525.32
KOTHARI PETROCHEM LTD         ,KOTHARIPET,EQ,N,0000224.30,0000224.25,0000234.00,0000221.41,0000224.27,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000227.80
KOTHARI PRODUCTS              ,KOTHARIPRO,BE,N,0000182.27,0000178.55,0000185.25,0000178.55,0000181.79,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000181.85
KOTHARI SUG & CHEM LTD.       ,KOTARISUG ,EQ,N,0000055.49,0000055.84,0000056.80,0000055.45,0000055.96,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000055.73
KOTYARK INDUSTRIES LTD        ,KOTYARK   ,SM,N,0000912.65,0000918.00,0000920.00,0000900.00,0000901.35,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000900.00
KPI GREEN ENERGY LIMITED      ,KPIGREEN  ,BE,N,0000908.00,0000916.00,0000916.20,0000890.00,0000893.75,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000896.00
KPIT TECHNOLOGIES LIMITED     ,KPITTECH  ,EQ,N,0001856.85,0001864.00,0001921.00,0001842.60,0001847.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001845.00
KPR MILL LTD.                 ,KPRMILL   ,EQ,N,0000870.10,0000872.00,0000884.40,0000851.05,0000854.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000855.00
KRBL LIMITED                  ,KRBL      ,EQ,N,0000300.35,0000301.00,0000308.00,0000298.55,0000299.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000299.70
KREBS BIOCHEMICALS & IND      ,KREBSBIO  ,BE,N,0000084.05,0000084.05,0000085.32,0000082.15,0000083.16,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000083.50
KRIDHAN INFRA LIMITED         ,KRIDHANINF,BE,G,0000004.28,0000004.36,0000004.36,0000004.33,0000004.33,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000004.33
KRISHANA PHOSCHEM LIMITED     ,KRISHANA  ,EQ,N,0000249.40,0000252.00,0000254.70,0000240.85,0000247.45,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000245.10
KRISHCA STRAPPING SLTN L      ,KRISHCA   ,ST,N,0000407.10,0000404.70,0000408.00,0000388.00,0000391.70,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000388.00
KRISHNA DEF AND ALD IND L     ,KRISHNADEF,ST,N,0000744.45,0000780.00,0000781.65,0000727.05,0000776.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000781.00
KRISHNA INST OF MED SCI L     ,KIMS      ,BL,O,0001513.95,0002497.00,0002497.00,0002497.00,0002497.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0002497.00
KRISHNA INST OF MED SCI L     ,KIMS      ,EQ,N,0002521.75,0002525.50,0002528.95,0002465.30,0002510.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0002510.00
KRITI INDUSTRIES IND LTD      ,KRITI     ,EQ,N,0000232.15,0000232.15,0000238.01,0000230.10,0000231.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000231.62
KRITI NUTRIENTS LIMITED       ,KRITINUT  ,BE,N,0000148.84,0000148.84,0000149.70,0000141.50,0000142.67,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000144.00
KRITIKA WIRES LIMITED         ,KRITIKA   ,EQ,N,0000018.99,0000019.24,0000019.24,0000018.78,0000019.03,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000019.09
KRONOX LAB SCIENCES LTD       ,KRONOX    ,EQ,N,0000157.73,0000160.00,0000184.90,0000160.00,0000176.23,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000177.50
KRSNAA DIAGNOSTICS LTD        ,KRSNAA    ,EQ,N,0000726.60,0000726.60,0000745.70,0000718.00,0000720.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000718.00
KRYSTAL INTEGRATED SER L      ,KRYSTAL   ,EQ,N,0000758.15,0000781.25,0000801.90,0000773.30,0000790.30,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000792.90
KSB LIMITED                   ,KSB       ,EQ,N,0000908.40,0000905.00,0000932.00,0000905.00,0000926.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000924.50
KSHITIJ POLYLINE LIMITED      ,KSHITIJPOL,BE,N,0000006.16,0000006.18,0000006.38,0000005.95,0000005.99,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000006.00
KSOLVES INDIA LIMITED         ,KSOLVES   ,EQ,N,0001052.05,0001060.00,0001095.00,0001046.60,0001071.40,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001069.25
KUANTUM PAPERS LIMITED        ,KUANTUM   ,EQ,N,0000145.31,0000146.80,0000148.90,0000145.00,0000148.13,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000148.50
KUNDAN EDIFICE LIMITED        ,KEL       ,SM,N,0000139.25,0000141.75,0000158.90,0000141.75,0000151.35,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000150.00
L&T FINANCE LIMITED           ,LTF       ,EQ,N,0000171.04,0000173.69,0000173.70,0000170.25,0000170.52,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000170.50
L&T TECHNOLOGY SER. LTD.      ,LTTS      ,EQ,N,0005487.40,0005555.05,0005708.10,0005518.15,0005678.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0005683.60
LA OPALA RG LIMITED           ,LAOPALA   ,EQ,N,0000320.75,0000323.95,0000323.95,0000316.30,0000318.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000318.00
LAGNAM SPINTEX LIMITED        ,LAGNAM    ,EQ,N,0000129.44,0000129.06,0000133.75,0000127.99,0000129.27,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000130.95
LAKSHMI FIN IND CORP LTD      ,LFIC      ,EQ,N,0000231.48,0000239.00,0000239.00,0000227.00,0000229.24,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000227.00
LAKSHMI MACHINES LTD          ,LAXMIMACH ,EQ,N,0015217.15,0015240.00,0015287.90,0014899.55,0014940.15,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0014961.00
LAMBODHARA TEXTILES LTD.      ,LAMBODHARA,EQ,N,0000188.67,0000189.60,0000196.00,0000188.22,0000189.66,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000189.10
LANCOR HOLDINGS LIMITED       ,LANCORHOL ,EQ,N,0000043.91,0000044.95,0000044.95,0000043.26,0000043.47,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000043.26
LANDMARK CARS LIMITED         ,LANDMARK  ,EQ,N,0000589.00,0000599.35,0000599.35,0000573.60,0000575.55,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000576.50
LANDMARK PR.DEV.CO.LTD        ,LPDC      ,BE,G,0000010.05,0000010.10,0000010.25,0000010.05,0000010.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000010.25
LARSEN & TOUBRO LTD.          ,LT        ,EQ,N,0003702.70,0003705.00,0003724.40,0003685.00,0003689.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0003690.00
LASA SUPERGENERICS LTD        ,LASA      ,EQ,N,0000031.94,0000032.65,0000032.90,0000031.25,0000032.27,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000032.12
LATENT VIEW ANALYTICS LTD     ,LATENTVIEW,EQ,N,0000494.60,0000494.60,0000497.45,0000490.30,0000492.45,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000492.95
LATTEYS INDUSTRIES LTD        ,LATTEYS   ,BE,N,0000021.08,0000022.13,0000022.13,0000022.13,0000022.13,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000022.13
LAURUS LABS LIMITED           ,LAURUSLABS,EQ,N,0000453.05,0000455.35,0000463.30,0000450.25,0000458.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000457.00
LAXMI COTSPIN LIMITED         ,LAXMICOT  ,EQ,N,0000034.64,0000035.55,0000035.89,0000034.05,0000034.76,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000034.50
LAXMI GOLDORNA HOUSE LTD      ,LGHL      ,BE,N,0000286.25,0000286.00,0000300.55,0000286.00,0000295.95,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000300.55
LAXMI ORGANIC INDUS LTD       ,LXCHEM    ,EQ,N,0000301.60,0000303.90,0000310.00,0000297.15,0000301.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000300.90
LCC INFOTECH LTD              ,LCCINFOTEC,BE,G,0000008.28,0000008.44,0000008.44,0000008.44,0000008.44,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000008.44
LE MERITE EXPORTS LIMITED     ,LEMERITE  ,SM,N,0000199.10,0000204.60,0000204.60,0000199.00,0000199.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000200.75
LE TRAVENUES TECHNOLOGY L     ,IXIGO     ,EQ,N,0000169.33,0000171.00,0000172.40,0000168.00,0000168.73,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000169.00
LEAD REC AND RUB PROD LTD     ,LRRPL     ,ST,N,0000066.45,0000069.75,0000069.75,0000063.15,0000069.75,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000069.75
LEMON TREE HOTELS LTD         ,LEMONTREE ,EQ,N,0000133.42,0000133.98,0000133.98,0000132.10,0000132.65,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000132.21
LEXUS GRANITO (INDIA) LTD     ,LEXUS     ,EQ,N,0000042.06,0000041.16,0000042.65,0000041.16,0000041.61,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000041.50
LG BALAKRISHNAN & BROS        ,LGBBROSLTD,EQ,N,0001317.95,0001337.65,0001337.65,0001304.85,0001317.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001329.00
LIBAS CONSU PRODUCTS LTD      ,LIBAS     ,EQ,N,0000019.31,0000019.30,0000019.74,0000019.00,0000019.07,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000019.14
LIBERTYSHOESLTD               ,LIBERTSHOE,BE,N,0000461.25,0000458.50,0000484.00,0000448.05,0000479.50,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000478.00
LIC HOUSING FINANCE LTD       ,LICHSGFIN ,EQ,N,0000684.10,0000690.00,0000690.00,0000671.50,0000674.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000675.20
LIC MF - LIC GOLD ETF         ,LICMFGOLD ,EQ,N,0006530.70,0006532.00,0006559.00,0006523.00,0006534.50,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0006530.05
LICNAMC - LICNFENGP           ,LICNETFN50,EQ,N,0000273.91,0000274.44,0000275.65,0000273.90,0000274.14,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000274.50
LICNAMC - LICNFESGP           ,LICNETFSEN,EQ,N,0000902.28,0000902.65,0000907.69,0000902.65,0000904.49,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000904.49
LICNAMC - LICNFNHGP           ,LICNFNHGP ,EQ,N,0000280.72,0000283.01,0000283.01,0000279.00,0000280.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000280.99
LICNAMC - LICNMFET            ,LICNETFGSC,EQ,N,0000026.12,0000026.58,0000026.58,0000026.05,0000026.16,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000026.15
LICNAMC - LICNMID100          ,LICNMID100,EQ,N,0000058.65,0000059.00,0000059.00,0000058.10,0000058.49,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000058.75
LIFE INSURA CORP OF INDIA     ,LICI      ,EQ,N,0001079.15,0001080.45,0001095.00,0001073.00,0001084.50,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001083.00
LIKHITHA INFRASTRUC LTD       ,LIKHITHA  ,EQ,N,0000430.15,0000433.95,0000452.00,0000432.00,0000444.50,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000443.25
LINC LIMITED                  ,LINC      ,EQ,N,0000607.60,0000616.65,0000655.20,0000608.70,0000635.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000636.35
LINCOLN PHARMA LTD            ,LINCOLN   ,EQ,N,0000711.20,0000722.60,0000722.60,0000702.35,0000705.65,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000707.00
