Confirmed list of securities to be auctioned in A 2024143 to be held on Aug 01 2024.

Sr No,Symbol,Series,Total Qty
164,NDLVENTURE,EQ,171
165,NELCO,EQ,113
166,NEXT50IETF,EQ,250
167,NFL,EQ,1950
168,NHPC,EQ,200
169,NLCINDIA,EQ,1400
170,NOVAAGRI,EQ,1
171,NRL,EQ,100
172,NXST,RR,16
173,ONEPOINT,EQ,9530
174,ONGC,EQ,20
175,PARADEEP,EQ,1
176,PARSVNATH,EQ,11201
177,PCJEWELLER,EQ,5758
178,PFIZER,EQ,10
179,PFS,EQ,1000
180,PGHL,EQ,4
181,PIIND,EQ,1
182,PPLPHARMA,EQ,1000
183,PRITI,EQ,684
184,PUNJABCHEM,EQ,1
185,QUAL30IETF,EQ,5
186,RATNAVEER,EQ,125
187,RCF,EQ,78
188,RIIL,EQ,75
189,RITCO,EQ,1
190,ROTO,EQ,1
191,ROUTE,EQ,744
192,RPOWER,EQ,307417
193,RUPA,EQ,26
194,RVNL,EQ,5
195,SAFARI,EQ,2
196,SAIL,EQ,1
197,SAKSOFT,EQ,31
198,SAKUMA,EQ,4
199,SANDHAR,EQ,152
200,SANSTAR,EQ,500
201,SAREGAMA,EQ,20
202,SBC,EQ,2
203,SCILAL,EQ,10
204,SELAN,EQ,8
205,SEPC,EQ,2126
206,SERVOTECH,EQ,19
207,SHIVAMAUTO,EQ,33742
208,SIGACHI,EQ,250
209,SILVERBEES,EQ,1
210,SILVERIETF,EQ,150
211,SIYSIL,EQ,7
212,SJVN,EQ,4901
213,SKIPPER,EQ,1
214,SMLISUZU,EQ,5
215,SPANDANA,EQ,45
216,SPIC,EQ,192
217,SREEL,EQ,4
218,SRF,EQ,96
219,STCINDIA,EQ,1
220,SUBROS,EQ,72
221,SUDARSCHEM,EQ,10
222,SUVENPHAR,EQ,2
223,SUZLON,EQ,68587
224,SWARAJENG,EQ,13
225,TARMAT,EQ,250
226,TATACOMM,EQ,10
227,TATACONSUM,EQ,19
228,TATAPOWER,EQ,18
229,TATASTEEL,EQ,1
230,TBZ,EQ,48
231,TEJASNET,EQ,80
232,THOMASCOOK,EQ,67
233,TIMKEN,EQ,12
234,TITAN,EQ,80
235,TMB,EQ,7
236,TORNTPOWER,EQ,21
237,TRENT,EQ,203
238,UMAEXPORTS,EQ,430
239,UNOMINDA,EQ,85
240,VAKRANGEE,EQ,1000
241,VASCONEQ,EQ,900
242,VEDL,EQ,399
243,VENKEYS,EQ,45
244,VOLTAS,EQ,15
245,VPRPL,EQ,1
246,WABAG,EQ,17
247,WALCHANNAG,EQ,1570
248,WSTCSTPAPR,EQ,20
249,YESBANK,EQ,300
250,ZAGGLE,EQ,101
251,ZIMLAB,EQ,591
252,ZUARI,EQ,500
253,ZYDUSLIFE,EQ,10
254,JKPAPER,RL,90
255,WIPRO,RL,715
