Confirmed list of securities to be auctioned in A 2024169 to be held on Sep 09 2024.

Sr No,Symbol,Series,Total Qty
71,HEROMOTOCO,EQ,16
72,HFCL,EQ,30
73,HINDALCO,EQ,21
74,IDEA,EQ,104006
75,IDFCFIRSTB,EQ,200
76,IMAGICAA,EQ,1000
77,INDGN,EQ,182
78,INDOCO,EQ,1
79,INDUSINDBK,EQ,52
80,INTERARCH,EQ,50
81,ISEC,EQ,117
82,JAGRAN,EQ,22
83,JINDALSTEL,EQ,143
84,JSWSTEEL,EQ,152
85,JUBLINDS,EQ,18
86,KANANIIND,EQ,1
87,KDDL,EQ,74
88,KELLTONTEC,EQ,100
89,KERNEX,EQ,20
90,KITEX,EQ,791
91,KOLTEPATIL,EQ,1
92,KOPRAN,EQ,1000
93,KOTHARIPET,EQ,11
94,KOTYARK,SM,100
95,KPIL,EQ,297
96,KSCL,EQ,2
97,KSL,EQ,1
98,LAOPALA,EQ,1
99,LICHSGFIN,EQ,1
100,LIQUIDBETF,EQ,1000
101,LIQUIDIETF,EQ,2
102,LT,EQ,23
103,LXCHEM,EQ,1
104,M&M,EQ,28
105,M&MFIN,EQ,100
106,MANAKSTEEL,EQ,100
107,MARICO,EQ,25
108,MARUTI,EQ,166
109,MASTEK,EQ,500
110,MAYURUNIQ,EQ,5
111,MCX,EQ,10
112,MEGASOFT,EQ,4922
113,METROPOLIS,EQ,179
114,MFSL,EQ,7
115,MGL,EQ,24
116,MINDSPACE,RR,276
117,MOGSEC,EQ,6
118,MONTECARLO,EQ,1
119,MOTISONS,EQ,38
120,MRF,EQ,1
121,MSPL,EQ,69
122,MUTHOOTFIN,EQ,69
123,NATCOPHARM,EQ,40
124,NDLVENTURE,EQ,1089
125,NECLIFE,EQ,1
126,NESCO,EQ,100
127,NHPC,EQ,100
128,NIITLTD,EQ,5129
129,NMDC,EQ,4500
130,NOCIL,EQ,25
131,NRL,EQ,120
132,OBEROIRLTY,EQ,19
133,OFSS,EQ,1
134,ONEPOINT,EQ,2700
135,ONGC,EQ,100
136,OSWALGREEN,EQ,3000
137,PATANJALI,EQ,30
138,PCBL,EQ,4
139,PCJEWELLER,EQ,1001
140,PFC,EQ,7
141,PIDILITIND,EQ,76
142,PIONEEREMB,EQ,25
143,PNBHOUSING,EQ,10
144,POWERGRID,EQ,127
145,PPLPHARMA,EQ,5502
146,PRECAM,EQ,1
147,PREMIERENE,EQ,118
148,QNIFTY,EQ,6
149,QUICKHEAL,EQ,25
150,RAMASTEEL,EQ,369826
151,RANEHOLDIN,EQ,1
152,RECLTD,EQ,759
153,REFEX,EQ,360
154,RELCHEMQ,EQ,263
155,RELIANCE,EQ,62
156,RELINFRA,EQ,3000
157,RELTD,EQ,500
158,REPCOHOME,EQ,5
159,RHFL,EQ,117951
160,RICOAUTO,EQ,2
161,RITCO,EQ,1
162,RPOWER,EQ,4000
163,SAMBHAAV,EQ,1
164,SAMMAANCAP,EQ,353441
165,SAPPHIRE,EQ,3
166,SARVESHWAR,EQ,2048
167,SBCL,EQ,1
168,SBICARD,EQ,151
169,SBIN,EQ,1537
170,SDL26BEES,EQ,3
171,SOFTTECH,EQ,1
172,SONACOMS,EQ,100
173,SPAL,EQ,4964
174,SPANDANA,EQ,1
175,STYLEBAAZA,EQ,155
176,SUKHJITS,EQ,16
177,SUNTV,EQ,12000
178,SUPRAJIT,EQ,10
179,SURANASOL,EQ,3558
180,SUVENPHAR,EQ,25
181,SWELECTES,EQ,201
182,SYMPHONY,EQ,6
183,TATACONSUM,EQ,899
184,TATAPOWER,EQ,315
185,TATATECH,EQ,550
186,TBZ,EQ,100
187,TCS,EQ,26
188,TEGA,EQ,3
189,TEJASNET,EQ,25
190,TI,EQ,250
191,TIIL,EQ,1
192,TREJHARA,EQ,1
193,TRIVENI,EQ,5
194,TVSMOTOR,EQ,150
195,UFO,EQ,258
196,UJJIVANSFB,EQ,7000
197,ULTRACEMCO,EQ,16
198,UNITDSPR,EQ,111
199,VIKASLIFE,EQ,27
200,VIPIND,EQ,10
201,VOLTAS,EQ,2
202,VRAJ,EQ,400
203,VSTIND,EQ,1807
204,YESBANK,EQ,4512
